Site,Equipment,EquipName,EquipModel,EquipDesignator,EquipSN,MajorCommand,OperatingActivity,Port,SampDate,SampOrderSeq,SampNum,ProcDate,ProcTime,SoftwareVer,ReservoirCap,FilterRating,FluidType,WaterLimit,ISO4Limit,ISO6Limit,ISO14Limit,NASLimit,NAVAirLimit,CharnLimit,HALLimit,SAELimitGT4,SAELimitGT6,SAELimitGT14,SAELimitGT21,SAELimitGT38,SAELimitGT70,HrsMilesOilChange,HrsMilesOverhaul,OilAdded,OperatingHours,LNFNum,OperatorID,Notes,ConcentrationMult,MDiamCum5,MDiamCum10,MDiamCum15,MDiamCum20,MDiamCum25,MDiamCum50,MDiamCum100,MDiamMaxSize,MDiamMeanSize,MDiamStdDev,ISO4,ISO6,ISO14,NAS,NAVAIR,CHARN,HAL,SAE,CDiamCum4,CDiamCum5,CDiamCum6,CDiamCum10,CDiamCum14,CDiamCum15,CDiamCum20,CDiamCum21,CDiamCum25,CDiamCum38,CDiamCum50,CDiamCum70,CDiamCum100,WaterIndex,CutCum20,CutCum25,CutCum50,CutCum100,CutMaxSize,CutCntMean,CutCntStdDev,SlideCum20,SlideCum25,SlideCum50,SlideCum100,SlideMaxSize,SlideCntMean,SlideCntStdDev,FatCum20,FatCum25,FatCum50,FatCum100,FatMaxSize,FatCntMean,FatCntStdDev,OxideCum20,OxideCum25,OxideCum50,OxideCum100,OxideMaxSize,OxideCntMean,OxideCntStdDev,OtherCum20,OtherCum25,OtherCum50,OtherCum100,OtherMaxSize,OtherCntMean,OtherCntStdDev,Fibers,UserSize1,UserCnt1,UserSize2,UserCnt2,UserSize3,UserCnt3,UserSize4,UserCnt4,UserSize5,UserCnt5,UserSize6,UserCnt6,SAE4,SAE6,SAE14,SAE21,SAE38,SAE70,SAEmax,PctSoot,BSW,CFD,GOST,TotalFerrous,FerrousMaxDiam,FerrousMeanDiam,FerrousDiamStdev,Ferrous25,Ferrous38,Ferrous50,Ferrous100,FerrousStatus,SlidingLimit20,SlidingLimit25,SlidingLimit50,SlidingLimit100,SlidingLimitTotal,FatigueLimit20,FatigueLimit25,FatigueLimit50,FatigueLimit100,FatigueLimitTotal,CuttingLimit20,CuttingLimit25,CuttingLimit50,CuttingLimit100,CuttingLimitTotal,NonMetallicLimit20,NonMetallicLimit25,NonMetallicLimit50,NonMetallicLimit100,NonMetallicLimitTotal,SootLimit,GOSTLimit
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,3,55819,2018-03-26 00:00:00.000,12:59:41.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,394.67,127.25,28.86,15.39,9.62,5.77,0,61,7.85,6.23,16,14,10,7,3,2000,16,7,385.04,197.85,117.62,29.24,6.16,6.16,6.16,6.16,4.62,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,20.62,20.62,0,0,0,0,0,0,0,0,10.77,7.69,4.62,0,61,40.4,15.73,0,0,0,0,0,0,0,3.08,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,6,6,4,7,0,0,7,0,0,0.19,16,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,4,55819,2018-03-26 00:00:00.000,13:05:29.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,1278.42,224.4,21.17,5.77,3.85,0,0,35,6.02,2.37,17,15,10,7,3,2000,12,8,1273.3,529.28,219.27,18.99,7.91,7.91,3.16,3.16,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,3.16,0,0,35.37,29.97,5.01,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,7,4,6,0,0,8,0,0,0.24,11,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,5,55793,2018-03-26 00:00:00.000,13:14:46.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,SALAZARJL,NULL,NULL,911.78,229.86,82.77,40.42,19.25,3.85,0,70,7.35,4.88,17,15,12,8,4,4400,12,8,886.33,408.32,204.41,73.89,35.4,29.25,13.85,12.31,7.7,1.54,0,0,0,0,3.08,0,0,0,24.7,23.4,1.3,1.54,0,0,0,20.37,20.37,0,6.16,4.62,0,0,39.14,30.32,6.57,20.01,9.24,1.54,0,52.34,27.38,7.98,1.54,1.54,1.54,0,70.77,70.77,0.01,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,7,7,7,8,7,0,8,0,0,0.57,11,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,6,55793,2018-03-26 00:00:00.000,13:21:30.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,1574.69,408.11,117.38,59.65,36.56,3.85,0,55,7.17,4.49,18,16,13,8,5,6300,16,8,1544.86,720.97,378.29,101.72,45.38,43.82,17.21,17.21,12.52,3.13,0,0,0,0,9.39,4.69,0,0,36.72,26.7,5.33,4.69,3.13,0,0,33.51,27.12,5.02,3.13,3.13,0,0,29.72,27.93,1.79,31.3,18.78,3.13,0,56,32.02,11.24,0,0,0,0,0,0,0,3.13,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,7,7,8,8,0,8,0,0,0.89,16,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,7,55793,2018-03-26 00:00:00.000,14:10:27.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,1021.66,219.4,98.13,40.41,15.39,0,0,48,7.03,3.98,17,15,12,8,4,4400,12,7,991.6,403.28,189.34,87.71,36.93,27.7,12.31,10.77,7.69,0,0,0,0,0,6.16,0,0,0,23.3,21.76,0.89,1.54,1.54,0,0,26.72,26.72,0,4.62,3.08,0,0,43.92,31.88,9.36,18.47,7.69,0,0,48.23,28.92,9.45,1.54,0,0,0,23.3,23.3,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,7,6,7,7,0,0,7,0,0,0.52,11,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,8,55820,2018-03-26 00:00:00.000,14:18:47.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,1998.79,1891.82,1818.35,1235.33,442.56,57.73,0,89,23.49,5.97,18,18,14,10,NULL,100000,17,10,1633.88,1573.71,1526.92,926.39,144.65,103.1,80.02,56.94,41.55,0,0,0,0,0,53.86,53.86,0,0,31.66,26.67,1.8,49.24,0,0,0,21.25,21.25,0.01,0,0,0,0,0,0,0,343.16,297,44.63,0,55.49,31.67,9.8,618.62,3.08,1.54,0,89.2,23.43,3.72,520.13,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,9,9,10,0,0,10,0,0,2.51,NULL,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,9,55820,2018-03-26 00:00:00.000,14:25:08.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,254.84,53.95,9.62,7.7,5.77,0,0,36,6.6,3.63,15,13,10,5,1,800,10,6,251.38,114.1,50.49,9.24,6.16,6.16,1.54,1.54,1.54,0,0,0,0,0,0,0,0,0,0,0,0,3.08,3.08,0,0,27.62,26.7,0.91,1.54,0,0,0,24.33,24.33,0.01,1.54,1.54,0,0,36.21,36.21,0.01,1.54,0,0,0,24.82,24.82,0.01,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,6,5,4,5,0,0,6,0,0,0.08,9,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,10,55820,2018-03-26 00:00:00.000,14:31:45.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,161.62,27.91,3.85,1.92,1.92,0,0,25,6.19,2.83,14,12,8,4,0,400,9,5,159.31,59.03,25.6,4.62,1.54,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,1.54,0,0,25.79,25.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,5,4,2,0,0,0,5,0,0,0.03,8,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-26 00:00:00.000,11,55820,2018-03-26 00:00:00.000,14:37:44.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TYNANCS,NULL,NULL,111.23,44.37,17.32,5.77,1.92,0,0,39,8.44,4.42,14,13,9,5,1,800,9,5,106.99,63.53,40.13,13.85,3.08,3.08,3.08,1.54,1.54,0,0,0,0,0,1.54,0,0,0,21.1,21.1,0,0,0,0,0,0,0,0,1.54,1.54,0,0,39.14,39.14,0,1.54,0,0,0,24.33,24.33,0.01,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,4,4,3,5,0,0,5,0,0,0.08,8,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-27 00:00:00.000,0,55660,2018-03-27 00:00:00.000,09:39:14.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,REESESA,NULL,NULL,68045.56,6860.21,348.42,105.87,57.75,3.85,0,59,5.56,1.73,23,20,14,12,NULL,100000,17,NULL,67893.62,23903.27,6708.26,401.77,90.82,72.35,26.17,23.09,13.85,0,0,0,0,0,21.55,18.47,1.54,0,57.12,32.18,8.74,10.78,4.62,1.54,0,59.38,29.52,12.68,26.17,13.85,0,0,46.6,28.52,7.99,27.71,10.78,0,0,43.92,27.92,8.03,0,0,0,0,0,0,0,4.62,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,12,8,8,0,0,NULL,0,0,7.51,17,58.27,77.89,35.23,12.84,7.6,1.9,0.76,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-02 00:00:00.000,0,55868,2018-04-02 00:00:00.000,13:43:03.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,39085.94,25.01,11.55,3.85,3.85,0,0,33,5.01,0.26,22,12,10,6,3,15000,17,NULL,39085.91,9790.22,24.98,19.22,5.77,5.77,3.84,3.84,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,33.23,29.97,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,4,4,6,0,0,NULL,0,0,3.01,9,0,0,0,0,0,0,0,0,-2113658336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-03 00:00:00.000,0,TEST,2018-04-03 00:00:00.000,10:27:07.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,318.18,63.73,7.7,3.85,3.85,1.92,0,50,6.46,4.25,15,13,9,7,4,2000,16,7,314.72,137.27,60.27,7.7,3.08,3.08,3.08,3.08,3.08,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,3.08,1.54,0,50.87,50.1,0.77,0,0,0,0,0,0,0,3.08,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,6,5,3,6,7,0,7,0,0,0.21,16,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-03 00:00:00.000,1,55868,2018-04-03 00:00:00.000,10:36:09.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,234.25,33.69,9.62,3.85,3.85,1.92,0,67,6.39,4.8,15,12,9,5,1,400,16,5,230.78,80.36,30.22,12.31,4.62,3.08,1.54,1.54,0,0,0,0,0,0,3.08,3.08,1.54,0,67.96,50.78,17.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,5,4,4,5,0,0,5,0,0,0.06,16,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-04 00:00:00.000,0,55904,2018-04-04 00:00:00.000,11:34:29.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,3880.66,63.29,40.41,23.09,19.24,1.92,0,52,5.21,1.88,19,13,12,7,4,4400,17,9,3876.63,1013.6,59.26,42.15,22.83,19.32,8.78,8.78,7.03,0,0,0,0,0,3.51,1.76,1.76,0,52.8,38.56,14.24,7.03,5.27,0,0,41.11,31.6,6.7,1.76,1.76,0,0,34.99,34.99,0.01,8.78,8.78,0,0,35.96,31.34,3.69,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,5,6,7,0,0,9,0,0,0.52,11,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-05 00:00:00.000,0,55911,2018-04-05 00:00:00.000,12:13:36.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,4199.38,384.13,15.4,3.85,1.92,0,0,25,5.49,1.58,19,16,10,8,5,2000,17,10,4197.4,1491.69,382.15,17.72,5.32,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,1.77,0,0,25.79,25.79,0,1.77,0,0,0,24.33,24.33,0.01,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,7,4,0,0,0,10,0,0,0.42,12,0,0,0,0,0,0,0,0,-2113658336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-05 00:00:00.000,1,55911,2018-04-05 00:00:00.000,12:20:46.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,9188.69,17.32,9.62,3.85,3.85,0,0,30,5.02,0.49,20,11,9,5,1,4400,17,11,9186.32,2307.79,14.94,9.96,3.32,3.32,1.66,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,3.32,0,0,30.55,29.36,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,3,3,5,0,0,11,0,0,0.72,NULL,0,0,0,0,0,0,0,0,-2113658336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-05 00:00:00.000,2,55911,2018-04-05 00:00:00.000,12:32:20.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,19266.46,366.01,1.92,1.92,0,0,0,22,5.1,0.7,21,16,NULL,8,5,6300,17,12,19266.11,5180.78,365.66,1.86,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,22.09,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,7,0,0,0,0,12,0,0,1.53,12,0,0,0,0,0,0,0,0,-2113658336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-05 00:00:00.000,3,TEST,2018-04-05 00:00:00.000,12:38:28.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,196.37,49.29,15.39,5.77,1.92,1.92,1.92,104,7.76,9.81,15,13,9,10,NULL,6300,11,10,191.75,81.44,44.67,16.93,4.62,4.62,1.54,1.54,1.54,1.54,1.54,1.54,0,0,0,0,0,0,0,0,0,1.54,0,0,0,24.33,24.33,0.01,3.08,1.54,1.54,1.54,104.79,62.95,41.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,5,4,4,5,7,10,10,0,0,0.64,13,0,0,0,0,0,0,0,0,-2113658336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-05 00:00:00.000,4,TEST,2018-04-05 00:00:00.000,12:45:28.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,225.64,38.6,5.77,3.85,3.85,0,0,28,6.21,3.12,15,12,9,4,1,400,10,5,223.6,91.11,36.56,7.92,3.17,3.17,0,0,0,0,0,0,0,0,3.17,3.17,0,0,28.16,27.38,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,5,4,3,0,0,0,5,0,0,0.04,8,0,0,0,0,0,0,0,0,-2113658336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-05 00:00:00.000,5,55911,2018-04-05 00:00:00.000,13:04:56.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,7531.74,120.24,3.85,0,0,0,0,18,5.08,0.65,20,14,8,6,3,4400,17,10,7530.94,2027.62,119.44,5.29,1.76,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,6,2,0,0,0,10,0,0,0.59,10,0,0,0,0,0,0,0,0,-2113658336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,0,55944,2018-04-08 00:00:00.000,13:53:29.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,4638.03,643.16,175.1,88.51,59.65,11.55,0,68,6.14,3.69,19,16,14,10,6,100000,17,10,4611.65,1697.03,616.78,178.17,92.51,77.09,44.54,39.4,25.7,8.57,0,0,0,0,5.14,1.71,0,0,25.79,23.09,1.98,6.85,3.43,1.71,0,68.63,35.61,19.11,34.26,23.98,5.14,0,64.12,32.87,13.29,27.41,18.84,1.71,0,57.87,30.51,8.97,5.14,5.14,1.71,0,63.26,43.91,14.1,1.71,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,8,8,9,10,0,10,0,0,2.05,16,0,35.14,29.82,3.71,1.64,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,1,55944,2018-04-08 00:00:00.000,14:02:13.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,4964.79,792.41,217.43,128.92,100.06,13.47,3.85,255,6.4,4.68,19,17,14,11,NULL,NULL,17,11,4930.55,1941.19,758.17,210.85,119.03,107.13,73.12,57.81,39.11,10.2,6.8,3.4,3.4,0,11.9,6.8,0,0,35.11,25.89,4.67,6.8,5.1,0,0,29.72,26.09,3.12,62.92,52.71,8.5,1.7,147.75,38.64,22.66,32.31,23.81,3.4,1.7,527.47,58.88,110.91,5.1,0,0,0,23.05,22.24,1.15,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,8,8,10,10,11,11,0,0,2.95,14,0,47.48,41.19,8.9,1.03,0.52,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,2,55944,2018-04-08 00:00:00.000,14:14:30.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,2936.52,500.75,155.86,92.36,65.42,11.55,3.85,194,6.65,5.39,19,16,13,10,NULL,100000,17,10,2893.48,1162.61,457.71,147.43,79.99,73.72,45.49,37.64,26.66,9.41,3.14,1.57,1.57,0,7.84,0,0,0,24.33,23.35,1.13,3.14,1.57,1.57,1.57,124.12,73.78,50.34,29.8,28.23,4.71,0,71.93,37.27,13.35,32.94,21.96,3.14,1.57,194.5,36.63,36.09,1.57,1.57,0,0,44.53,44.53,0,7.84,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,9,8,8,9,10,10,10,0,0,1.94,NULL,0,31.93,29.02,1.7,3.37,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-04-08 00:00:00.000,3,55945,2018-04-08 00:00:00.000,14:21:36.0000000,6.2.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,11257.3,17.32,15.39,11.55,11.55,3.85,1.92,255,5.04,1.48,21,11,10,10,NULL,100000,17,11,11257.06,2827.07,17.08,15.18,7.59,7.59,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0,3.8,3.8,1.9,0,53.55,41.64,11.92,1.9,1.9,0,0,30.55,30.55,0,0,0,0,0,0,0,0,3.8,3.8,1.9,1.9,892.86,461.16,431.69,1.9,1.9,0,0,48.51,48.51,0.01,5.69,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,3,4,5,7,10,11,0,0,0.88,17,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
